side,margin,qty_exact,fee_exact,entry_exact,entry_bar,exit_bar,entry_dt,exit_dt,entry_price,exit_price,pnl_pct,pnl,reason_code,bars_held,mfe_pct,mae_pct,gk_pctile,regime_code,funding,funding_low,funding_high,net,cluster
S,200.0,2.0309929524544548,4.0,1969.48,12682,12688,2026-02-18 22:00:00,2026-02-19 04:00:00,1969.48,1939.82,1.506,56.24,TP,6,2.429,-2.047,19.2,DOWN,-0.034907921354578056,-0.034907921354578056,-0.034907921354578056,56.20509207864542,54
S,200.0,1.9008696478638976,4.0,2104.3,13036,13045,2026-03-05 16:00:00,2026-03-06 01:00:00,2104.3,2079.17,1.194,43.77,TP,9,2.317,-2.79,7.1,MILD_UP,-0.058016553471462624,-0.0914987736337908,-0.058016553471462624,43.71198344652854,55
S,200.0,1.730343300110742,4.0,2311.68,13351,13352,2026-03-18 19:00:00,2026-03-18 20:00:00,2311.68,2268.1,1.885,71.41,TP,1,2.149,-0.292,19.2,UP,0.0,0.0,0.0,71.41,56
S,200.0,1.8473446729507175,4.0,2165.27,13372,13378,2026-03-19 16:00:00,2026-03-19 22:00:00,2165.27,2136.67,1.321,48.83,TP,6,2.696,-1.234,11.1,UP,0.0,-0.03483953680935459,0.0,48.83,56
S,200.0,1.8880125364032416,4.0,2118.63,13538,13542,2026-03-26 14:00:00,2026-03-26 18:00:00,2118.63,2081.29,1.762,66.5,TP,4,2.154,-0.359,20.2,DOWN,0.028651371912942796,0.028651371912942796,0.028651371912942796,66.52865137191294,57
S,200.0,1.952124155096264,4.0,2049.05,13737,13747,2026-04-03 21:00:00,2026-04-04 07:00:00,2049.05,2051.09,-0.1,-7.98,MH,10,0.429,-0.583,14.1,DOWN,-0.0383435693542303,-0.0383435693542303,-0.0383435693542303,-8.018343569354231,58
S,200.0,1.9154427785412946,4.0,2088.29,13831,13841,2026-04-07 19:00:00,2026-04-08 05:00:00,2088.29,2114.57,-1.258,-54.34,MH,10,1.45,-1.748,28.3,MILD_UP,0.041063877151610174,0.041063877151610174,0.041063877151610174,-54.298936122848396,59
S,200.0,2.312780424626486,4.0,1729.52,15239,15242,2026-06-05 11:00:00,2026-06-05 14:00:00,1729.52,1683.37,2.668,102.73,TP,3,2.857,-1.011,3.0,DOWN,0.0,0.0,0.0,102.73,60
S,200.0,2.406738868832732,4.0,1662.0,15333,15343,2026-06-09 09:00:00,2026-06-09 19:00:00,1662.0,1673.69,-0.703,-32.13,MH,10,0.536,-2.046,22.2,DOWN,0.0014548938628158846,0.0014548938628158846,0.0014548938628158846,-32.12854510613719,61
S,200.0,2.2668412134401015,4.0,1764.57,15533,15543,2026-06-17 17:00:00,2026-06-18 03:00:00,1764.57,1769.25,-0.265,-14.61,MH,10,1.372,-1.757,24.2,MILD_UP,-0.02961530043781318,-0.02961530043781318,-0.02961530043781318,-14.639615300437812,62
S,200.0,2.52641684614753,4.0,1583.27,15845,15849,2026-06-30 17:00:00,2026-06-30 21:00:00,1583.27,1551.81,1.987,75.48,TP,4,2.101,-0.202,16.2,DOWN,0.0,0.0,0.0,75.48,63
S,200.0,2.3136365739669613,4.0,1728.88,16043,16051,2026-07-08 23:00:00,2026-07-09 07:00:00,1728.88,1740.5,-0.672,-30.88,MH,8,0.95,-0.979,33.3,UP,0.18078535107253277,0.18078535107253277,0.18078535107253277,-30.699214648927466,64
S,200.0,2.094339523851909,4.0,1909.91,16228,16233,2026-07-16 16:00:00,2026-07-16 21:00:00,1909.91,1871.73,1.999,75.96,TP,5,2.271,-0.119,12.1,MILD_UP,0.0,0.0,0.24316733515500374,75.96,65
S,200.0,2.1939326791757394,4.0,1823.21,16250,16260,2026-07-17 14:00:00,2026-07-18 00:00:00,1823.21,1830.2,-0.383,-19.34,MH,10,1.138,-1.066,33.3,MILD_UP,0.28945020661361004,0.191395711519792,0.28945020661361004,-19.05054979338639,65
S,200.0,2.0871489024205707,4.0,1916.49,16371,16381,2026-07-22 15:00:00,2026-07-23 01:00:00,1916.49,1949.0,-1.696,-71.85,MH,10,0.374,-2.205,26.3,MILD_UP,0.3187077370410133,0.3187077370410133,0.3187077370410133,-71.53129226295898,66
S,200.0,2.1151375103773935,4.0,1891.13,16548,16558,2026-07-30 00:00:00,2026-07-30 10:00:00,1891.13,1916.28,-1.33,-57.2,MH,10,1.104,-2.32,13.1,MILD_UP,0.15568234944516052,0.15568234944516052,0.24141725196867123,-57.044317650554845,67
S,200.0,1.6425418334873216,4.0,2435.25,17201,17209,2026-08-26 05:00:00,2026-08-26 13:00:00,2435.25,2455.77,-0.843,-37.7,MH,8,0.926,-1.509,27.3,UP,0.1260941206036341,0.1260941206036341,0.1260941206036341,-37.57390587939637,68
