bar,decision_ts,daily_debit,L_month_debit,S_month_debit
69,2024-09-11 09:00:00,0.0,0.0,0.0
70,2024-09-11 10:00:00,0.0,0.0,0.0
71,2024-09-11 11:00:00,0.0,0.0,0.0
72,2024-09-11 12:00:00,0.0,0.0,0.0
73,2024-09-11 13:00:00,0.0,0.0,0.0
74,2024-09-11 14:00:00,0.0,0.0,0.0
75,2024-09-11 15:00:00,0.0,0.0,0.0
76,2024-09-11 16:00:00,0.0,0.0,0.0
77,2024-09-11 17:00:00,0.0,0.0,0.0
78,2024-09-11 18:00:00,0.0,0.0,0.0
79,2024-09-11 19:00:00,0.0,0.0,0.0
80,2024-09-11 20:00:00,0.0,0.0,0.0
81,2024-09-11 21:00:00,0.0,0.0,0.0
82,2024-09-11 22:00:00,0.0,0.0,0.0
83,2024-09-11 23:00:00,0.0,0.0,0.0
84,2024-09-12 00:00:00,0.0,0.0,0.0
85,2024-09-12 01:00:00,0.0,0.0,0.0
86,2024-09-12 02:00:00,0.0,0.0,0.0
87,2024-09-12 03:00:00,0.0,0.0,0.0
88,2024-09-12 04:00:00,0.0,0.0,0.0
89,2024-09-12 05:00:00,0.0,0.0,0.0
90,2024-09-12 06:00:00,0.0,0.0,0.0
91,2024-09-12 07:00:00,0.0,0.0,0.0
92,2024-09-12 08:00:00,0.0,0.0,0.0
93,2024-09-12 09:00:00,0.0,0.0,0.0
94,2024-09-12 10:00:00,0.0,0.0,0.0
95,2024-09-12 11:00:00,0.0,0.0,0.0
96,2024-09-12 12:00:00,0.0,0.0,0.0
97,2024-09-12 13:00:00,0.0,0.0,0.0
98,2024-09-12 14:00:00,0.0,0.0,0.0
99,2024-09-12 15:00:00,0.0,0.0,0.0
100,2024-09-12 16:00:00,0.0,0.0,0.0
101,2024-09-12 17:00:00,0.0,0.0,0.0
102,2024-09-12 18:00:00,0.0,0.0,0.0
103,2024-09-12 19:00:00,0.0,0.0,0.0
104,2024-09-12 20:00:00,0.0,0.0,0.0
105,2024-09-12 21:00:00,0.0,0.0,0.0
106,2024-09-12 22:00:00,0.0,0.0,0.0
107,2024-09-12 23:00:00,0.0,0.0,0.0
108,2024-09-13 00:00:00,0.0,0.0,0.0
109,2024-09-13 01:00:00,0.0,0.0,0.0
110,2024-09-13 02:00:00,0.0,0.0,0.0
111,2024-09-13 03:00:00,0.0,0.0,0.0
112,2024-09-13 04:00:00,0.0,0.0,0.0
113,2024-09-13 05:00:00,0.0,0.0,0.0
114,2024-09-13 06:00:00,0.0,0.0,0.0
115,2024-09-13 07:00:00,0.0,0.0,0.0
116,2024-09-13 08:00:00,0.0,0.0,0.0
117,2024-09-13 09:00:00,0.0,0.0,0.0
118,2024-09-13 10:00:00,0.0,0.0,0.0
119,2024-09-13 11:00:00,0.0,0.0,0.0
120,2024-09-13 12:00:00,0.0,0.0,0.0
121,2024-09-13 13:00:00,0.0,0.0,0.0
122,2024-09-13 14:00:00,0.0,0.0,0.0
123,2024-09-13 15:00:00,0.0,0.0,0.0
124,2024-09-13 16:00:00,0.0,0.0,0.0
125,2024-09-13 17:00:00,0.0,0.0,0.0
126,2024-09-13 18:00:00,0.0,0.0,0.0
127,2024-09-13 19:00:00,0.0,0.0,0.0
128,2024-09-13 20:00:00,0.0,0.0,0.0
129,2024-09-13 21:00:00,0.0,0.0,0.0
130,2024-09-13 22:00:00,0.0,0.0,0.0
131,2024-09-13 23:00:00,0.0,0.0,0.0
132,2024-09-14 00:00:00,0.0,0.0,0.0
133,2024-09-14 01:00:00,0.0,0.0,0.0
134,2024-09-14 02:00:00,0.0,0.0,0.0
135,2024-09-14 03:00:00,0.0,0.0,0.0
136,2024-09-14 04:00:00,0.0,0.0,0.0
137,2024-09-14 05:00:00,0.0,0.0,0.0
138,2024-09-14 06:00:00,0.0,0.0,0.0
139,2024-09-14 07:00:00,0.0,0.0,0.0
140,2024-09-14 08:00:00,0.0,0.0,0.0
141,2024-09-14 09:00:00,0.0,0.0,0.0
142,2024-09-14 10:00:00,0.0,0.0,0.0
143,2024-09-14 11:00:00,0.0,0.0,0.0
144,2024-09-14 12:00:00,0.0,0.0,0.0
145,2024-09-14 13:00:00,0.0,0.0,0.0
146,2024-09-14 14:00:00,0.0,0.0,0.0
147,2024-09-14 15:00:00,0.0,0.0,0.0
148,2024-09-14 16:00:00,0.0,0.0,0.0
149,2024-09-14 17:00:00,0.0,0.0,0.0
150,2024-09-14 18:00:00,0.0,0.0,0.0
151,2024-09-14 19:00:00,0.0,0.0,0.0
152,2024-09-14 20:00:00,0.0,0.0,0.0
153,2024-09-14 21:00:00,0.0,0.0,0.0
154,2024-09-14 22:00:00,0.0,0.0,0.0
155,2024-09-14 23:00:00,0.0,0.0,0.0
156,2024-09-15 00:00:00,0.0,0.0,0.0
157,2024-09-15 01:00:00,0.0,0.0,0.0
158,2024-09-15 02:00:00,0.0,0.0,0.0
159,2024-09-15 03:00:00,0.0,0.0,0.0
160,2024-09-15 04:00:00,0.0,0.0,0.0
161,2024-09-15 05:00:00,0.0,0.0,0.0
162,2024-09-15 06:00:00,0.0,0.0,0.0
163,2024-09-15 07:00:00,0.0,0.0,0.0
164,2024-09-15 08:00:00,0.0,0.0,0.0
165,2024-09-15 09:00:00,0.0,0.0,0.0
166,2024-09-15 10:00:00,0.0,0.0,0.0
167,2024-09-15 11:00:00,0.0,0.0,0.0
168,2024-09-15 12:00:00,0.0,0.0,0.0
169,2024-09-15 13:00:00,0.0,0.0,0.0
170,2024-09-15 14:00:00,0.0,0.0,0.0
171,2024-09-15 15:00:00,0.0,0.0,0.0
172,2024-09-15 16:00:00,0.0,0.0,0.0
173,2024-09-15 17:00:00,0.0,0.0,0.0
174,2024-09-15 18:00:00,0.0,0.0,0.0
175,2024-09-15 19:00:00,0.0,0.0,0.0
176,2024-09-15 20:00:00,0.0,0.0,0.0
177,2024-09-15 21:00:00,0.0,0.0,0.0
178,2024-09-15 22:00:00,0.0,0.0,0.0
179,2024-09-15 23:00:00,0.0,0.0,0.0
180,2024-09-16 00:00:00,0.0,0.0,0.0
181,2024-09-16 01:00:00,0.0,0.0,0.0
182,2024-09-16 02:00:00,0.0,0.0,0.0
183,2024-09-16 03:00:00,0.0,0.0,0.0
184,2024-09-16 04:00:00,0.0,0.0,0.0
185,2024-09-16 05:00:00,0.0,0.0,0.0
186,2024-09-16 06:00:00,0.0,0.0,0.0
187,2024-09-16 07:00:00,0.0,0.0,0.0
188,2024-09-16 08:00:00,0.0,0.0,0.0
189,2024-09-16 09:00:00,0.0,0.0,0.0
190,2024-09-16 10:00:00,0.0,0.0,0.0
191,2024-09-16 11:00:00,0.0,0.0,0.0
192,2024-09-16 12:00:00,0.0,0.0,0.0
193,2024-09-16 13:00:00,0.0,0.0,0.0
194,2024-09-16 14:00:00,0.0,0.0,0.0
195,2024-09-16 15:00:00,0.0,0.0,0.0
196,2024-09-16 16:00:00,0.0,0.0,0.0
197,2024-09-16 17:00:00,0.0,0.0,0.0
198,2024-09-16 18:00:00,0.0,0.0,0.0
199,2024-09-16 19:00:00,0.0,0.0,0.0
200,2024-09-16 20:00:00,0.0,0.0,0.0
201,2024-09-16 21:00:00,0.0,0.0,0.0
202,2024-09-16 22:00:00,0.0,0.0,0.0
203,2024-09-16 23:00:00,0.0,0.0,0.0
204,2024-09-17 00:00:00,0.0,0.0,0.0
205,2024-09-17 01:00:00,0.0,0.0,0.0
206,2024-09-17 02:00:00,0.0,0.0,0.0
207,2024-09-17 03:00:00,0.0,0.0,0.0
208,2024-09-17 04:00:00,0.0,0.0,0.0
209,2024-09-17 05:00:00,0.0,0.0,0.0
210,2024-09-17 06:00:00,0.0,0.0,0.0
211,2024-09-17 07:00:00,0.0,0.0,0.0
212,2024-09-17 08:00:00,0.0,0.0,0.0
213,2024-09-17 09:00:00,0.0,0.0,0.0
214,2024-09-17 10:00:00,0.0,0.0,0.0
215,2024-09-17 11:00:00,0.0,0.0,0.0
216,2024-09-17 12:00:00,0.0,0.0,0.0
217,2024-09-17 13:00:00,0.0,0.0,0.0
218,2024-09-17 14:00:00,0.0,0.0,0.0
219,2024-09-17 15:00:00,0.0,0.0,0.0
220,2024-09-17 16:00:00,0.0,0.0,0.0
221,2024-09-17 17:00:00,0.0,0.0,0.0
222,2024-09-17 18:00:00,0.0,0.0,0.0
223,2024-09-17 19:00:00,0.0,0.0,0.0
224,2024-09-17 20:00:00,0.0,0.0,0.0
225,2024-09-17 21:00:00,0.0,0.0,0.0
226,2024-09-17 22:00:00,0.0,0.0,0.0
227,2024-09-17 23:00:00,0.0,0.0,0.0
228,2024-09-18 00:00:00,0.0,0.0,0.0
229,2024-09-18 01:00:00,0.0,0.0,0.0
230,2024-09-18 02:00:00,0.0,0.0,0.0
231,2024-09-18 03:00:00,0.0,0.0,0.0
232,2024-09-18 04:00:00,0.0,0.0,0.0
233,2024-09-18 05:00:00,0.0,0.0,0.0
234,2024-09-18 06:00:00,0.0,0.0,0.0
235,2024-09-18 07:00:00,0.0,0.0,0.0
236,2024-09-18 08:00:00,0.0,0.0,0.0
237,2024-09-18 09:00:00,0.0,0.0,0.0
238,2024-09-18 10:00:00,0.0,0.0,0.0
239,2024-09-18 11:00:00,0.0,0.0,0.0
240,2024-09-18 12:00:00,0.0,0.0,0.0
241,2024-09-18 13:00:00,0.0,0.0,0.0
242,2024-09-18 14:00:00,0.0,0.0,0.0
243,2024-09-18 15:00:00,0.0,0.0,0.0
244,2024-09-18 16:00:00,0.0,0.0,0.0
245,2024-09-18 17:00:00,0.0,0.0,0.0
246,2024-09-18 18:00:00,0.0,0.0,0.0
247,2024-09-18 19:00:00,0.0,0.0,0.0
248,2024-09-18 20:00:00,0.0,0.0,0.0
249,2024-09-18 21:00:00,0.0,0.0,0.0
250,2024-09-18 22:00:00,0.0,0.0,0.0
251,2024-09-18 23:00:00,0.0,0.0,0.0
252,2024-09-19 00:00:00,0.0,0.0,0.0
253,2024-09-19 01:00:00,0.0,0.0,0.0
254,2024-09-19 02:00:00,0.0,0.0,0.0
255,2024-09-19 03:00:00,0.0,0.0,0.0
256,2024-09-19 04:00:00,0.0,0.0,0.0
257,2024-09-19 05:00:00,0.0,0.0,0.0
258,2024-09-19 06:00:00,0.0,0.0,0.0
259,2024-09-19 07:00:00,0.0,0.0,0.0
260,2024-09-19 08:00:00,0.0,0.0,0.0
261,2024-09-19 09:00:00,0.0,0.0,0.0
262,2024-09-19 10:00:00,0.0,0.0,0.0
263,2024-09-19 11:00:00,0.0,0.0,0.0
264,2024-09-19 12:00:00,0.0,0.0,0.0
265,2024-09-19 13:00:00,0.0,0.0,0.0
266,2024-09-19 14:00:00,0.0,0.0,0.0
267,2024-09-19 15:00:00,0.0,0.0,0.0
268,2024-09-19 16:00:00,0.0,0.0,0.0
269,2024-09-19 17:00:00,0.0,0.0,0.0
270,2024-09-19 18:00:00,0.0,0.0,0.0
271,2024-09-19 19:00:00,0.0,0.0,0.0
272,2024-09-19 20:00:00,0.0,0.0,0.0
273,2024-09-19 21:00:00,0.0,0.0,0.0
274,2024-09-19 22:00:00,0.0,0.0,0.0
275,2024-09-19 23:00:00,0.0,0.0,0.0
276,2024-09-20 00:00:00,0.0,0.0,0.0
277,2024-09-20 01:00:00,0.0,0.0,0.0
278,2024-09-20 02:00:00,0.0,0.0,0.0
279,2024-09-20 03:00:00,0.0,0.0,0.0
280,2024-09-20 04:00:00,0.0,0.0,0.0
281,2024-09-20 05:00:00,0.0,0.0,0.0
282,2024-09-20 06:00:00,0.0,0.0,0.0
283,2024-09-20 07:00:00,0.0,0.0,0.0
284,2024-09-20 08:00:00,0.0,0.0,0.0
285,2024-09-20 09:00:00,0.0,0.0,0.0
286,2024-09-20 10:00:00,0.0,0.0,0.0
287,2024-09-20 11:00:00,0.0,0.0,0.0
288,2024-09-20 12:00:00,0.0,0.0,0.0
289,2024-09-20 13:00:00,0.0,0.0,0.0
290,2024-09-20 14:00:00,0.0,0.0,0.0
291,2024-09-20 15:00:00,0.0,0.0,0.0
292,2024-09-20 16:00:00,0.0,0.0,0.0
293,2024-09-20 17:00:00,0.0,0.0,0.0
294,2024-09-20 18:00:00,0.0,0.0,0.0
295,2024-09-20 19:00:00,0.0,0.0,0.0
296,2024-09-20 20:00:00,0.0,0.0,0.0
297,2024-09-20 21:00:00,0.0,0.0,0.0
298,2024-09-20 22:00:00,0.0,0.0,0.0
299,2024-09-20 23:00:00,0.0,0.0,0.0
300,2024-09-21 00:00:00,0.0,0.0,0.0
301,2024-09-21 01:00:00,0.0,0.0,0.0
302,2024-09-21 02:00:00,0.0,0.0,0.0
303,2024-09-21 03:00:00,0.0,0.0,0.0
304,2024-09-21 04:00:00,0.0,0.0,0.0
305,2024-09-21 05:00:00,0.0,0.0,0.0
306,2024-09-21 06:00:00,0.0,0.0,0.0
307,2024-09-21 07:00:00,0.0,0.0,0.0
308,2024-09-21 08:00:00,0.0,0.0,0.0
309,2024-09-21 09:00:00,0.0,0.0,0.0
310,2024-09-21 10:00:00,0.0,0.0,0.0
311,2024-09-21 11:00:00,0.0,0.0,0.0
312,2024-09-21 12:00:00,0.0,0.0,0.0
313,2024-09-21 13:00:00,0.0,0.0,0.0
314,2024-09-21 14:00:00,0.0,0.0,0.0
315,2024-09-21 15:00:00,0.0,0.0,0.0
316,2024-09-21 16:00:00,0.0,0.0,0.0
317,2024-09-21 17:00:00,0.0,0.0,0.0
318,2024-09-21 18:00:00,0.0,0.0,0.0
319,2024-09-21 19:00:00,0.0,0.0,0.0
320,2024-09-21 20:00:00,0.0,0.0,0.0
321,2024-09-21 21:00:00,0.0,0.0,0.0
322,2024-09-21 22:00:00,0.0,0.0,0.0
323,2024-09-21 23:00:00,0.0,0.0,0.0
324,2024-09-22 00:00:00,0.0,0.0,0.0
325,2024-09-22 01:00:00,0.0,0.0,0.0
326,2024-09-22 02:00:00,0.0,0.0,0.0
327,2024-09-22 03:00:00,0.0,0.0,0.0
328,2024-09-22 04:00:00,0.0,0.0,0.0
329,2024-09-22 05:00:00,0.0,0.0,0.0
330,2024-09-22 06:00:00,0.0,0.0,0.0
331,2024-09-22 07:00:00,0.0,0.0,0.0
332,2024-09-22 08:00:00,0.0,0.0,0.0
333,2024-09-22 09:00:00,0.0,0.0,0.0
334,2024-09-22 10:00:00,0.0,0.0,0.0
335,2024-09-22 11:00:00,0.0,0.0,0.0
336,2024-09-22 12:00:00,0.0,0.0,0.0
337,2024-09-22 13:00:00,0.0,0.0,0.0
338,2024-09-22 14:00:00,0.0,0.0,0.0
339,2024-09-22 15:00:00,0.0,0.0,0.0
340,2024-09-22 16:00:00,0.0,0.0,0.0
341,2024-09-22 17:00:00,0.0,0.0,0.0
342,2024-09-22 18:00:00,0.0,0.0,0.0
343,2024-09-22 19:00:00,0.0,0.0,0.0
344,2024-09-22 20:00:00,0.0,0.0,0.0
345,2024-09-22 21:00:00,0.0,0.0,0.0
346,2024-09-22 22:00:00,0.0,0.0,0.0
347,2024-09-22 23:00:00,0.0,0.0,0.0
348,2024-09-23 00:00:00,0.0,0.0,0.0
349,2024-09-23 01:00:00,0.0,0.0,0.0
350,2024-09-23 02:00:00,0.0,0.0,0.0
351,2024-09-23 03:00:00,0.0,0.0,0.0
352,2024-09-23 04:00:00,0.0,0.0,0.0
353,2024-09-23 05:00:00,0.0,0.0,0.0
354,2024-09-23 06:00:00,0.0,0.0,0.0
355,2024-09-23 07:00:00,0.0,0.0,0.0
356,2024-09-23 08:00:00,0.0,0.0,0.0
357,2024-09-23 09:00:00,0.0,0.0,0.0
358,2024-09-23 10:00:00,0.0,0.0,0.0
359,2024-09-23 11:00:00,0.0,0.0,0.0
360,2024-09-23 12:00:00,0.0,0.0,0.0
361,2024-09-23 13:00:00,0.0,0.0,0.0
362,2024-09-23 14:00:00,0.0,0.0,0.0
363,2024-09-23 15:00:00,0.0,0.0,0.0
364,2024-09-23 16:00:00,0.0,0.0,0.0
365,2024-09-23 17:00:00,0.0,0.0,0.0
366,2024-09-23 18:00:00,0.0,0.0,0.0
367,2024-09-23 19:00:00,0.0,0.0,0.0
368,2024-09-23 20:00:00,0.0,0.0,0.0
369,2024-09-23 21:00:00,0.0,0.0,0.0
370,2024-09-23 22:00:00,0.0,0.0,0.0
371,2024-09-23 23:00:00,0.0,0.0,0.0
372,2024-09-24 00:00:00,0.0,0.0,0.0
373,2024-09-24 01:00:00,0.0,0.0,0.0
374,2024-09-24 02:00:00,0.0,0.0,0.0
375,2024-09-24 03:00:00,0.0,0.0,0.0
376,2024-09-24 04:00:00,0.0,0.0,0.0
377,2024-09-24 05:00:00,0.0,0.0,0.0
378,2024-09-24 06:00:00,0.0,0.0,0.0
379,2024-09-24 07:00:00,0.0,0.0,0.0
380,2024-09-24 08:00:00,0.0,0.0,0.0
381,2024-09-24 09:00:00,0.0,0.0,0.0
382,2024-09-24 10:00:00,0.0,0.0,0.0
383,2024-09-24 11:00:00,0.0,0.0,0.0
384,2024-09-24 12:00:00,0.0,0.0,0.0
385,2024-09-24 13:00:00,0.0,0.0,0.0
386,2024-09-24 14:00:00,0.0,0.0,0.0
387,2024-09-24 15:00:00,0.0,0.0,0.0
388,2024-09-24 16:00:00,0.0,0.0,0.0
389,2024-09-24 17:00:00,0.0,0.0,0.0
390,2024-09-24 18:00:00,0.0,0.0,0.0
391,2024-09-24 19:00:00,0.0,0.0,0.0
392,2024-09-24 20:00:00,0.0,0.0,0.0
393,2024-09-24 21:00:00,0.0,0.0,0.0
394,2024-09-24 22:00:00,0.0,0.0,0.0
395,2024-09-24 23:00:00,0.0,0.0,0.0
396,2024-09-25 00:00:00,0.0,0.0,0.0
397,2024-09-25 01:00:00,0.0,0.0,0.0
398,2024-09-25 02:00:00,0.0,0.0,0.0
399,2024-09-25 03:00:00,0.0,0.0,0.0
400,2024-09-25 04:00:00,0.0,0.0,0.0
401,2024-09-25 05:00:00,0.0,0.0,0.0
402,2024-09-25 06:00:00,0.0,0.0,0.0
403,2024-09-25 07:00:00,0.0,0.0,0.0
404,2024-09-25 08:00:00,0.0,0.0,0.0
405,2024-09-25 09:00:00,0.0,0.0,0.0
406,2024-09-25 10:00:00,0.0,0.0,0.0
407,2024-09-25 11:00:00,0.0,0.0,0.0
408,2024-09-25 12:00:00,0.0,0.0,0.0
409,2024-09-25 13:00:00,0.0,0.0,0.0
410,2024-09-25 14:00:00,0.0,0.0,0.0
411,2024-09-25 15:00:00,0.0,0.0,0.0
412,2024-09-25 16:00:00,0.0,0.0,0.0
413,2024-09-25 17:00:00,0.0,0.0,0.0
414,2024-09-25 18:00:00,0.0,0.0,0.0
415,2024-09-25 19:00:00,0.0,0.0,0.0
416,2024-09-25 20:00:00,0.0,0.0,0.0
417,2024-09-25 21:00:00,0.0,0.0,0.0
418,2024-09-25 22:00:00,0.0,0.0,0.0
419,2024-09-25 23:00:00,0.0,0.0,0.0
420,2024-09-26 00:00:00,0.0,0.0,0.0
421,2024-09-26 01:00:00,0.0,0.0,0.0
422,2024-09-26 02:00:00,0.0,0.0,0.0
423,2024-09-26 03:00:00,0.0,0.0,0.0
424,2024-09-26 04:00:00,0.0,0.0,0.0
425,2024-09-26 05:00:00,0.0,0.0,0.0
426,2024-09-26 06:00:00,0.0,0.0,0.0
427,2024-09-26 07:00:00,0.0,0.0,0.0
428,2024-09-26 08:00:00,0.0,0.0,0.0
429,2024-09-26 09:00:00,0.0,0.0,0.0
430,2024-09-26 10:00:00,0.0,0.0,0.0
431,2024-09-26 11:00:00,0.0,0.0,0.0
432,2024-09-26 12:00:00,0.0,0.0,0.0
433,2024-09-26 13:00:00,0.0,0.0,0.0
434,2024-09-26 14:00:00,0.0,0.0,0.0
435,2024-09-26 15:00:00,0.0,0.0,0.0
436,2024-09-26 16:00:00,0.0,0.0,0.0
437,2024-09-26 17:00:00,0.0,0.0,0.0
438,2024-09-26 18:00:00,0.0,0.0,0.0
439,2024-09-26 19:00:00,0.0,0.0,0.0
440,2024-09-26 20:00:00,0.0,0.0,0.0
441,2024-09-26 21:00:00,0.0,0.0,0.0
442,2024-09-26 22:00:00,0.0,0.0,0.0
443,2024-09-26 23:00:00,0.0,0.0,0.0
444,2024-09-27 00:00:00,0.0,0.0,0.0
445,2024-09-27 01:00:00,0.0,0.0,0.0
446,2024-09-27 02:00:00,0.0,0.0,0.0
447,2024-09-27 03:00:00,0.0,0.0,0.0
448,2024-09-27 04:00:00,0.0,0.0,0.0
449,2024-09-27 05:00:00,0.0,0.0,0.0
450,2024-09-27 06:00:00,0.0,0.0,0.0
451,2024-09-27 07:00:00,0.0,0.0,0.0
452,2024-09-27 08:00:00,0.0,0.0,0.0
453,2024-09-27 09:00:00,0.0,0.0,0.0
454,2024-09-27 10:00:00,0.0,0.0,0.0
455,2024-09-27 11:00:00,0.0,0.0,0.0
456,2024-09-27 12:00:00,0.0,0.0,0.0
457,2024-09-27 13:00:00,0.0,0.0,0.0
458,2024-09-27 14:00:00,0.0,0.0,0.0
459,2024-09-27 15:00:00,0.0,0.0,0.0
460,2024-09-27 16:00:00,0.0,0.0,0.0
461,2024-09-27 17:00:00,0.0,0.0,0.0
462,2024-09-27 18:00:00,0.0,0.0,0.0
463,2024-09-27 19:00:00,0.0,0.0,0.0
464,2024-09-27 20:00:00,0.0,0.0,0.0
465,2024-09-27 21:00:00,0.0,0.0,0.0
466,2024-09-27 22:00:00,0.0,0.0,0.0
467,2024-09-27 23:00:00,0.0,0.0,0.0
468,2024-09-28 00:00:00,0.0,0.0,0.0
469,2024-09-28 01:00:00,0.0,0.0,0.0
470,2024-09-28 02:00:00,0.0,0.0,0.0
471,2024-09-28 03:00:00,0.0,0.0,0.0
472,2024-09-28 04:00:00,0.0,0.0,0.0
473,2024-09-28 05:00:00,0.0,0.0,0.0
474,2024-09-28 06:00:00,0.0,0.0,0.0
475,2024-09-28 07:00:00,0.0,0.0,0.0
476,2024-09-28 08:00:00,0.0,0.0,0.0
477,2024-09-28 09:00:00,0.0,0.0,0.0
478,2024-09-28 10:00:00,0.0,0.0,0.0
479,2024-09-28 11:00:00,0.0,0.0,0.0
480,2024-09-28 12:00:00,0.0,0.0,0.0
481,2024-09-28 13:00:00,0.0,0.0,0.0
482,2024-09-28 14:00:00,0.0,0.0,0.0
483,2024-09-28 15:00:00,0.0,0.0,0.0
484,2024-09-28 16:00:00,0.0,0.0,0.0
485,2024-09-28 17:00:00,0.0,0.0,0.0
486,2024-09-28 18:00:00,0.0,0.0,0.0
487,2024-09-28 19:00:00,0.0,0.0,0.0
488,2024-09-28 20:00:00,0.0,0.0,0.0
489,2024-09-28 21:00:00,0.0,0.0,0.0
490,2024-09-28 22:00:00,0.0,0.0,0.0
491,2024-09-28 23:00:00,0.0,0.0,0.0
492,2024-09-29 00:00:00,0.0,0.0,0.0
493,2024-09-29 01:00:00,0.0,0.0,0.0
494,2024-09-29 02:00:00,0.0,0.0,0.0
495,2024-09-29 03:00:00,0.0,0.0,0.0
496,2024-09-29 04:00:00,0.0,0.0,0.0
497,2024-09-29 05:00:00,0.0,0.0,0.0
498,2024-09-29 06:00:00,0.0,0.0,0.0
499,2024-09-29 07:00:00,0.0,0.0,0.0
500,2024-09-29 08:00:00,0.0,0.0,0.0
501,2024-09-29 09:00:00,0.0,0.0,0.0
502,2024-09-29 10:00:00,0.0,0.0,0.0
503,2024-09-29 11:00:00,0.0,0.0,0.0
504,2024-09-29 12:00:00,0.0,0.0,0.0
505,2024-09-29 13:00:00,0.0,0.0,0.0
506,2024-09-29 14:00:00,0.0,0.0,0.0
507,2024-09-29 15:00:00,0.0,0.0,0.0
508,2024-09-29 16:00:00,0.0,0.0,0.0
509,2024-09-29 17:00:00,0.0,0.0,0.0
510,2024-09-29 18:00:00,0.0,0.0,0.0
511,2024-09-29 19:00:00,0.0,0.0,0.0
512,2024-09-29 20:00:00,0.0,0.0,0.0
513,2024-09-29 21:00:00,0.0,0.0,0.0
514,2024-09-29 22:00:00,0.0,0.0,0.0
515,2024-09-29 23:00:00,0.0,0.0,0.0
516,2024-09-30 00:00:00,0.0,0.0,0.0
517,2024-09-30 01:00:00,0.0,0.0,0.0
518,2024-09-30 02:00:00,0.0,0.0,0.0
519,2024-09-30 03:00:00,0.0,0.0,0.0
520,2024-09-30 04:00:00,0.0,0.0,0.0
521,2024-09-30 05:00:00,0.0,0.0,0.0
522,2024-09-30 06:00:00,0.0,0.0,0.0
523,2024-09-30 07:00:00,0.0,0.0,0.0
524,2024-09-30 08:00:00,0.0,0.0,0.0
525,2024-09-30 09:00:00,0.0,0.0,0.0
526,2024-09-30 10:00:00,0.0,0.0,0.0
527,2024-09-30 11:00:00,0.0,0.0,0.0
528,2024-09-30 12:00:00,0.0,0.0,0.0
529,2024-09-30 13:00:00,0.0,0.0,0.0
530,2024-09-30 14:00:00,0.0,0.0,0.0
531,2024-09-30 15:00:00,0.0,0.0,0.0
532,2024-09-30 16:00:00,0.0,0.0,0.0
533,2024-09-30 17:00:00,0.0,0.0,0.0
534,2024-09-30 18:00:00,0.0,0.0,0.0
535,2024-09-30 19:00:00,0.0,0.0,0.0
536,2024-09-30 20:00:00,0.0,0.0,0.0
537,2024-09-30 21:00:00,0.0,0.0,0.0
538,2024-09-30 22:00:00,0.0,0.0,0.0
539,2024-09-30 23:00:00,0.0,0.0,0.0
540,2024-10-01 00:00:00,0.0,0.0,0.0
541,2024-10-01 01:00:00,0.0,0.0,0.0
542,2024-10-01 02:00:00,0.0,0.0,0.0
543,2024-10-01 03:00:00,0.0,0.0,0.0
544,2024-10-01 04:00:00,0.0,0.0,0.0
545,2024-10-01 05:00:00,0.0,0.0,0.0
546,2024-10-01 06:00:00,0.0,0.0,0.0
547,2024-10-01 07:00:00,0.0,0.0,0.0
548,2024-10-01 08:00:00,0.0,0.0,0.0
549,2024-10-01 09:00:00,0.0,0.0,0.0
550,2024-10-01 10:00:00,0.0,0.0,0.0
551,2024-10-01 11:00:00,0.0,0.0,0.0
552,2024-10-01 12:00:00,0.0,0.0,0.0
553,2024-10-01 13:00:00,0.0,0.0,0.0
554,2024-10-01 14:00:00,0.0,0.0,0.0
555,2024-10-01 15:00:00,0.0,0.0,0.0
556,2024-10-01 16:00:00,0.0,0.0,0.0
557,2024-10-01 17:00:00,-0.3983522421330481,-0.3983522421330481,0.0
558,2024-10-01 18:00:00,-0.3983522421330481,-0.3983522421330481,0.0
559,2024-10-01 19:00:00,-0.3983522421330481,-0.3983522421330481,0.0
560,2024-10-01 20:00:00,-0.3983522421330481,-0.3983522421330481,0.0
561,2024-10-01 21:00:00,-0.3983522421330481,-0.3983522421330481,0.0
562,2024-10-01 22:00:00,-0.3983522421330481,-0.3983522421330481,0.0
563,2024-10-01 23:00:00,-0.3983522421330481,-0.3983522421330481,0.0
564,2024-10-02 00:00:00,-0.3983522421330481,-0.3983522421330481,0.0
565,2024-10-02 01:00:00,0.0,-0.3983522421330481,0.0
566,2024-10-02 02:00:00,0.0,-0.3983522421330481,0.0
567,2024-10-02 03:00:00,0.0,-0.3983522421330481,0.0
568,2024-10-02 04:00:00,0.0,-0.3983522421330481,0.0
569,2024-10-02 05:00:00,0.0,-0.3983522421330481,0.0
570,2024-10-02 06:00:00,0.0,-0.3983522421330481,0.0
571,2024-10-02 07:00:00,0.0,-0.3983522421330481,0.0
572,2024-10-02 08:00:00,0.0,-0.3983522421330481,0.0
573,2024-10-02 09:00:00,0.0,-0.3983522421330481,0.0
574,2024-10-02 10:00:00,0.0,-0.3983522421330481,0.0
575,2024-10-02 11:00:00,0.0,-0.3983522421330481,0.0
576,2024-10-02 12:00:00,0.0,-0.3983522421330481,0.0
577,2024-10-02 13:00:00,0.0,-0.3983522421330481,0.0
578,2024-10-02 14:00:00,0.0,-0.3983522421330481,0.0
